2025-09-23 20:27:46 | INFO | Logging to file: logs/project_log.log
2025-09-23 21:58:03 | INFO | db_path=WindowsPath('C:/Users/USER/Documents/buzzline-05-anjana/data/buzz.sqlite')
2025-09-23 21:58:03 | INFO | Inserted one message into the database.
2025-09-23 21:58:08 | INFO | {'message': 'I just saw a movie! It was boring.', 'author': 'Eve', 'timestamp': '2025-09-23 21:58:08', 'category': 'entertainment', 'sentiment': 0.18, 'keyword_mentioned': 'movie', 'message_length': 34}
2025-09-23 21:58:08 | INFO | Called process_message() with:
2025-09-23 21:58:08 | INFO |    message={'message': 'I just saw a movie! It was boring.', 'author': 'Eve', 'timestamp': '2025-09-23 21:58:08', 'category': 'entertainment', 'sentiment': 0.18, 'keyword_mentioned': 'movie', 'message_length': 34}
2025-09-23 21:58:08 | INFO | Processed message: {'message': 'I just saw a movie! It was boring.', 'author': 'Eve', 'timestamp': '2025-09-23 21:58:08', 'category': 'entertainment', 'sentiment': 0.18, 'keyword_mentioned': 'movie', 'message_length': 34}
2025-09-23 21:58:08 | INFO | Calling SQLite insert_message() with:
2025-09-23 21:58:08 | INFO | message={'message': 'I just saw a movie! It was boring.', 'author': 'Eve', 'timestamp': '2025-09-23 21:58:08', 'category': 'entertainment', 'sentiment': 0.18, 'keyword_mentioned': 'movie', 'message_length': 34}
2025-09-23 21:58:08 | INFO | db_path=WindowsPath('C:/Users/USER/Documents/buzzline-05-anjana/data/buzz.sqlite')
2025-09-23 21:58:08 | INFO | Inserted one message into the database.
2025-09-23 21:58:10 | WARNING | Producer interrupted by user.
2025-09-23 21:58:10 | INFO | Kafka producer closed.
2025-09-23 21:58:10 | INFO | Producer shutting down.
2025-09-23 21:58:13 | WARNING | Consumer interrupted by user.
2025-09-23 21:58:13 | INFO | Consumer shutting down.
2025-09-25 11:31:10 | INFO | Logging to file: logs/project_log.log
2025-09-25 11:31:10 | INFO | Log sanitization enabled, personal info removed
2025-09-25 11:31:27 | INFO | Logging to file: logs/project_log.log
2025-09-25 11:31:27 | INFO | Log sanitization enabled, personal info removed
2025-09-25 11:32:20 | INFO | Logging to file: logs/project_log.log
2025-09-25 11:32:20 | INFO | Log sanitization enabled, personal info removed
2025-09-25 11:32:20 | INFO | Starting Producer to run continuously.
2025-09-25 11:32:20 | INFO | Use Ctrl+C to stop.
2025-09-25 11:32:20 | INFO | MESSAGE_INTERVAL_SECONDS: 5
2025-09-25 11:32:20 | INFO | BUZZ_TOPIC: buzzline
2025-09-25 11:32:20 | INFO | KAFKA_BROKER_ADDRESS: 127.0.0.1:9092
2025-09-25 11:32:20 | INFO | BASE_DATA_DIR: C:/Users/USER/Documents/buzzline-05-anjana/data
2025-09-25 11:32:20 | INFO | LIVE_DATA_PATH: C:/Users/USER/Documents/buzzline-05-anjana/data/project_live.json
2025-09-25 11:32:20 | INFO | BASE_DATA_DIR: C:/Users/USER/Documents/buzzline-05-anjana/data
2025-09-25 11:32:20 | INFO | SQLITE_PATH: C:/Users/USER/Documents/buzzline-05-anjana/data/buzz.sqlite
2025-09-25 11:32:20 | INFO | Deleted existing live data file.
2025-09-25 11:32:20 | INFO | Kafka broker address: localhost:9092
2025-09-25 11:32:21 | INFO | Kafka is ready. Brokers: {'throttle_time_ms': 0, 'brokers': [{'node_id': 1, 'host': 'localhost', 'port': 9092, 'rack': None}], 'cluster_id': '8g7_8xraQ_OwBKie1pujOg', 'controller_id': 1}
2025-09-25 11:32:23 | WARNING | WARNING: Kafka setup failed: NoBrokersAvailable
2025-09-25 11:32:23 | INFO | {'message': 'I just found game! It was exciting.', 'author': 'Charlie', 'timestamp': '2025-09-25 11:32:23', 'category': 'gaming', 'sentiment': 0.27, 'keyword_mentioned': 'game', 'message_length': 35}
2025-09-25 11:32:28 | INFO | {'message': 'I just tried game! It was funny.', 'author': 'Alice', 'timestamp': '2025-09-25 11:32:28', 'category': 'gaming', 'sentiment': 0.86, 'keyword_mentioned': 'game', 'message_length': 32}
2025-09-25 11:32:33 | INFO | {'message': 'I just loved game! It was amazing.', 'author': 'Alice', 'timestamp': '2025-09-25 11:32:33', 'category': 'gaming', 'sentiment': 0.81, 'keyword_mentioned': 'game', 'message_length': 34}
2025-09-25 11:32:38 | INFO | {'message': 'I just saw travel! It was weird.', 'author': 'Alice', 'timestamp': '2025-09-25 11:32:38', 'category': 'travel', 'sentiment': 0.55, 'keyword_mentioned': 'travel', 'message_length': 32}
2025-09-25 11:32:43 | INFO | {'message': 'I just found a movie! It was weird.', 'author': 'Bob', 'timestamp': '2025-09-25 11:32:43', 'category': 'entertainment', 'sentiment': 1.0, 'keyword_mentioned': 'movie', 'message_length': 35}
2025-09-25 11:32:48 | INFO | {'message': 'I just found recipe! It was exciting.', 'author': 'Alice', 'timestamp': '2025-09-25 11:32:48', 'category': 'food', 'sentiment': 0.44, 'keyword_mentioned': 'recipe', 'message_length': 37}
2025-09-25 11:32:53 | INFO | {'message': 'I just found an app! It was amazing.', 'author': 'Charlie', 'timestamp': '2025-09-25 11:32:53', 'category': 'other', 'sentiment': 0.28, 'keyword_mentioned': 'other', 'message_length': 36}
2025-09-25 11:32:54 | INFO | Logging to file: logs/project_log.log
2025-09-25 11:32:54 | INFO | Log sanitization enabled, personal info removed
2025-09-25 11:32:54 | INFO | Starting Consumer to run continuously.
2025-09-25 11:32:54 | INFO | Things can fail or get interrupted, so use a try block.
2025-09-25 11:32:54 | INFO | Moved .env variables into a utils config module.
2025-09-25 11:32:54 | INFO | STEP 1. Read environment variables using new config functions.
2025-09-25 11:32:54 | INFO | MESSAGE_INTERVAL_SECONDS: 5
2025-09-25 11:32:54 | INFO | BASE_DATA_DIR: C:/Users/USER/Documents/buzzline-05-anjana/data
2025-09-25 11:32:54 | INFO | LIVE_DATA_PATH: C:/Users/USER/Documents/buzzline-05-anjana/data/project_live.json
2025-09-25 11:32:54 | INFO | BASE_DATA_DIR: C:/Users/USER/Documents/buzzline-05-anjana/data
2025-09-25 11:32:54 | INFO | SQLITE_PATH: C:/Users/USER/Documents/buzzline-05-anjana/data/buzz.sqlite
2025-09-25 11:32:54 | INFO | SUCCESS: Read environment variables.
2025-09-25 11:32:54 | INFO | STEP 2. Delete any prior database file for a fresh start.
2025-09-25 11:32:54 | INFO | SUCCESS: Deleted database file.
2025-09-25 11:32:54 | INFO | STEP 3. Initialize a new database with an empty table.
2025-09-25 11:32:54 | INFO | Calling SQLite init_db() with {db_path=}.
2025-09-25 11:32:54 | INFO | SUCCESS: Got a cursor to execute SQL.
2025-09-25 11:32:54 | INFO | SUCCESS: Database initialized and table ready at C:/Users/USER/Documents/buzzline-05-anjana/data/buzz.sqlite.
2025-09-25 11:32:54 | INFO | STEP 4. Begin consuming and storing messages.
2025-09-25 11:32:54 | INFO | Called consume_messages_from_file() with:
2025-09-25 11:32:54 | INFO |    live_data_path=WindowsPath('C:/Users/USER/Documents/buzzline-05-anjana/data/project_live.json')
2025-09-25 11:32:54 | INFO |    sql_path=WindowsPath('C:/Users/USER/Documents/buzzline-05-anjana/data/buzz.sqlite')
2025-09-25 11:32:54 | INFO |    interval_secs=5
2025-09-25 11:32:54 | INFO |    last_position=0
2025-09-25 11:32:54 | INFO | 1. Initialize the database.
2025-09-25 11:32:54 | INFO | Calling SQLite init_db() with {db_path=}.
2025-09-25 11:32:54 | INFO | SUCCESS: Got a cursor to execute SQL.
2025-09-25 11:32:54 | INFO | SUCCESS: Database initialized and table ready at C:/Users/USER/Documents/buzzline-05-anjana/data/buzz.sqlite.
2025-09-25 11:32:54 | INFO | 2. Set the last position to 0 to start at the beginning of the file.
2025-09-25 11:32:54 | INFO | 3. Read from live data file at position 0.
2025-09-25 11:32:54 | INFO | Processed message: {'message': 'I just found game! It was exciting.', 'author': 'Charlie', 'timestamp': '2025-09-25 11:32:23', 'category': 'gaming', 'sentiment': 0.27, 'keyword_mentioned': 'game', 'message_length': 35}
2025-09-25 11:32:54 | INFO | Calling SQLite insert_message() with:
2025-09-25 11:32:54 | INFO | message={'message': 'I just found game! It was exciting.', 'author': 'Charlie', 'timestamp': '2025-09-25 11:32:23', 'category': 'gaming', 'sentiment': 0.27, 'keyword_mentioned': 'game', 'message_length': 35}
2025-09-25 11:32:54 | INFO | db_path=WindowsPath('C:/Users/USER/Documents/buzzline-05-anjana/data/buzz.sqlite')
2025-09-25 11:32:54 | INFO | Inserted one message into the database.
2025-09-25 11:32:54 | INFO | Processed message: {'message': 'I just tried game! It was funny.', 'author': 'Alice', 'timestamp': '2025-09-25 11:32:28', 'category': 'gaming', 'sentiment': 0.86, 'keyword_mentioned': 'game', 'message_length': 32}
2025-09-25 11:32:54 | INFO | Calling SQLite insert_message() with:
2025-09-25 11:32:54 | INFO | message={'message': 'I just tried game! It was funny.', 'author': 'Alice', 'timestamp': '2025-09-25 11:32:28', 'category': 'gaming', 'sentiment': 0.86, 'keyword_mentioned': 'game', 'message_length': 32}
2025-09-25 11:32:54 | INFO | db_path=WindowsPath('C:/Users/USER/Documents/buzzline-05-anjana/data/buzz.sqlite')
2025-09-25 11:32:54 | INFO | Inserted one message into the database.
2025-09-25 11:32:54 | INFO | Processed message: {'message': 'I just loved game! It was amazing.', 'author': 'Alice', 'timestamp': '2025-09-25 11:32:33', 'category': 'gaming', 'sentiment': 0.81, 'keyword_mentioned': 'game', 'message_length': 34}
2025-09-25 11:32:54 | INFO | Calling SQLite insert_message() with:
2025-09-25 11:32:54 | INFO | message={'message': 'I just loved game! It was amazing.', 'author': 'Alice', 'timestamp': '2025-09-25 11:32:33', 'category': 'gaming', 'sentiment': 0.81, 'keyword_mentioned': 'game', 'message_length': 34}
2025-09-25 11:32:54 | INFO | db_path=WindowsPath('C:/Users/USER/Documents/buzzline-05-anjana/data/buzz.sqlite')
2025-09-25 11:32:54 | INFO | Inserted one message into the database.
2025-09-25 11:32:54 | INFO | Processed message: {'message': 'I just saw travel! It was weird.', 'author': 'Alice', 'timestamp': '2025-09-25 11:32:38', 'category': 'travel', 'sentiment': 0.55, 'keyword_mentioned': 'travel', 'message_length': 32}
2025-09-25 11:32:54 | INFO | Calling SQLite insert_message() with:
2025-09-25 11:32:54 | INFO | message={'message': 'I just saw travel! It was weird.', 'author': 'Alice', 'timestamp': '2025-09-25 11:32:38', 'category': 'travel', 'sentiment': 0.55, 'keyword_mentioned': 'travel', 'message_length': 32}
2025-09-25 11:32:54 | INFO | db_path=WindowsPath('C:/Users/USER/Documents/buzzline-05-anjana/data/buzz.sqlite')
2025-09-25 11:32:54 | INFO | Inserted one message into the database.
2025-09-25 11:32:54 | INFO | Processed message: {'message': 'I just found a movie! It was weird.', 'author': 'Bob', 'timestamp': '2025-09-25 11:32:43', 'category': 'entertainment', 'sentiment': 1.0, 'keyword_mentioned': 'movie', 'message_length': 35}
2025-09-25 11:32:54 | INFO | Calling SQLite insert_message() with:
2025-09-25 11:32:54 | INFO | message={'message': 'I just found a movie! It was weird.', 'author': 'Bob', 'timestamp': '2025-09-25 11:32:43', 'category': 'entertainment', 'sentiment': 1.0, 'keyword_mentioned': 'movie', 'message_length': 35}
2025-09-25 11:32:54 | INFO | db_path=WindowsPath('C:/Users/USER/Documents/buzzline-05-anjana/data/buzz.sqlite')
2025-09-25 11:32:54 | INFO | Inserted one message into the database.
2025-09-25 11:32:54 | INFO | Processed message: {'message': 'I just found recipe! It was exciting.', 'author': 'Alice', 'timestamp': '2025-09-25 11:32:48', 'category': 'food', 'sentiment': 0.44, 'keyword_mentioned': 'recipe', 'message_length': 37}
2025-09-25 11:32:54 | INFO | Calling SQLite insert_message() with:
2025-09-25 11:32:54 | INFO | message={'message': 'I just found recipe! It was exciting.', 'author': 'Alice', 'timestamp': '2025-09-25 11:32:48', 'category': 'food', 'sentiment': 0.44, 'keyword_mentioned': 'recipe', 'message_length': 37}
2025-09-25 11:32:54 | INFO | db_path=WindowsPath('C:/Users/USER/Documents/buzzline-05-anjana/data/buzz.sqlite')
2025-09-25 11:32:54 | INFO | Inserted one message into the database.
2025-09-25 11:32:54 | INFO | Processed message: {'message': 'I just found an app! It was amazing.', 'author': 'Charlie', 'timestamp': '2025-09-25 11:32:53', 'category': 'other', 'sentiment': 0.28, 'keyword_mentioned': 'other', 'message_length': 36}
2025-09-25 11:32:54 | INFO | Calling SQLite insert_message() with:
2025-09-25 11:32:54 | INFO | message={'message': 'I just found an app! It was amazing.', 'author': 'Charlie', 'timestamp': '2025-09-25 11:32:53', 'category': 'other', 'sentiment': 0.28, 'keyword_mentioned': 'other', 'message_length': 36}
2025-09-25 11:32:54 | INFO | db_path=WindowsPath('C:/Users/USER/Documents/buzzline-05-anjana/data/buzz.sqlite')
2025-09-25 11:32:54 | INFO | Inserted one message into the database.
2025-09-25 11:32:54 | INFO | TRY/FINALLY: Consumer shutting down.
2025-09-25 11:32:58 | INFO | {'message': 'I just shared a meme! It was exciting.', 'author': 'Bob', 'timestamp': '2025-09-25 11:32:58', 'category': 'humor', 'sentiment': 0.83, 'keyword_mentioned': 'meme', 'message_length': 38}
2025-09-25 11:33:03 | INFO | {'message': 'I just shared game! It was boring.', 'author': 'Bob', 'timestamp': '2025-09-25 11:33:03', 'category': 'gaming', 'sentiment': 0.97, 'keyword_mentioned': 'game', 'message_length': 34}
2025-09-25 11:33:08 | INFO | {'message': 'I just tried a trick! It was funny.', 'author': 'Charlie', 'timestamp': '2025-09-25 11:33:08', 'category': 'other', 'sentiment': 0.71, 'keyword_mentioned': 'other', 'message_length': 35}
2025-09-25 11:33:08 | INFO | Logging to file: logs/project_log.log
2025-09-25 11:33:08 | INFO | Log sanitization enabled, personal info removed
2025-09-25 11:33:08 | INFO | Starting Consumer to run continuously.
2025-09-25 11:33:08 | INFO | Things can fail or get interrupted, so use a try block.
2025-09-25 11:33:08 | INFO | Moved .env variables into a utils config module.
2025-09-25 11:33:08 | INFO | STEP 1. Read environment variables using new config functions.
2025-09-25 11:33:08 | INFO | MESSAGE_INTERVAL_SECONDS: 5
2025-09-25 11:33:08 | INFO | BASE_DATA_DIR: C:/Users/USER/Documents/buzzline-05-anjana/data
2025-09-25 11:33:08 | INFO | LIVE_DATA_PATH: C:/Users/USER/Documents/buzzline-05-anjana/data/project_live.json
2025-09-25 11:33:08 | INFO | BASE_DATA_DIR: C:/Users/USER/Documents/buzzline-05-anjana/data
2025-09-25 11:33:08 | INFO | SQLITE_PATH: C:/Users/USER/Documents/buzzline-05-anjana/data/buzz.sqlite
2025-09-25 11:33:08 | INFO | SUCCESS: Read environment variables.
2025-09-25 11:33:08 | INFO | STEP 2. Delete any prior database file for a fresh start.
2025-09-25 11:33:08 | INFO | SUCCESS: Deleted database file.
2025-09-25 11:33:08 | INFO | STEP 3. Initialize a new database with an empty table.
2025-09-25 11:33:08 | INFO | Calling SQLite init_db() with {db_path=}.
2025-09-25 11:33:08 | INFO | SUCCESS: Got a cursor to execute SQL.
2025-09-25 11:33:08 | INFO | SUCCESS: Database initialized and table ready at C:/Users/USER/Documents/buzzline-05-anjana/data/buzz.sqlite.
2025-09-25 11:33:08 | INFO | STEP 4. Begin consuming and storing messages.
2025-09-25 11:33:08 | INFO | Called consume_messages_from_file() with:
2025-09-25 11:33:08 | INFO |    live_data_path=WindowsPath('C:/Users/USER/Documents/buzzline-05-anjana/data/project_live.json')
2025-09-25 11:33:08 | INFO |    sql_path=WindowsPath('C:/Users/USER/Documents/buzzline-05-anjana/data/buzz.sqlite')
2025-09-25 11:33:08 | INFO |    interval_secs=5
2025-09-25 11:33:08 | INFO |    last_position=0
2025-09-25 11:33:08 | INFO | 1. Initialize the database.
2025-09-25 11:33:08 | INFO | Calling SQLite init_db() with {db_path=}.
2025-09-25 11:33:08 | INFO | SUCCESS: Got a cursor to execute SQL.
2025-09-25 11:33:08 | INFO | SUCCESS: Database initialized and table ready at C:/Users/USER/Documents/buzzline-05-anjana/data/buzz.sqlite.
2025-09-25 11:33:08 | INFO | 2. Set the last position to 0 to start at the beginning of the file.
2025-09-25 11:33:08 | INFO | 3. Read from live data file at position 0.
2025-09-25 11:33:08 | INFO | Processed message: {'message': 'I just found game! It was exciting.', 'author': 'Charlie', 'timestamp': '2025-09-25 11:32:23', 'category': 'gaming', 'sentiment': 0.27, 'keyword_mentioned': 'game', 'message_length': 35}
2025-09-25 11:33:08 | INFO | Calling SQLite insert_message() with:
2025-09-25 11:33:08 | INFO | message={'message': 'I just found game! It was exciting.', 'author': 'Charlie', 'timestamp': '2025-09-25 11:32:23', 'category': 'gaming', 'sentiment': 0.27, 'keyword_mentioned': 'game', 'message_length': 35}
2025-09-25 11:33:08 | INFO | db_path=WindowsPath('C:/Users/USER/Documents/buzzline-05-anjana/data/buzz.sqlite')
2025-09-25 11:33:08 | INFO | Inserted one message into the database.
2025-09-25 11:33:08 | INFO | Processed message: {'message': 'I just tried game! It was funny.', 'author': 'Alice', 'timestamp': '2025-09-25 11:32:28', 'category': 'gaming', 'sentiment': 0.86, 'keyword_mentioned': 'game', 'message_length': 32}
2025-09-25 11:33:08 | INFO | Calling SQLite insert_message() with:
2025-09-25 11:33:08 | INFO | message={'message': 'I just tried game! It was funny.', 'author': 'Alice', 'timestamp': '2025-09-25 11:32:28', 'category': 'gaming', 'sentiment': 0.86, 'keyword_mentioned': 'game', 'message_length': 32}
2025-09-25 11:33:08 | INFO | db_path=WindowsPath('C:/Users/USER/Documents/buzzline-05-anjana/data/buzz.sqlite')
2025-09-25 11:33:08 | INFO | Inserted one message into the database.
2025-09-25 11:33:08 | INFO | Processed message: {'message': 'I just loved game! It was amazing.', 'author': 'Alice', 'timestamp': '2025-09-25 11:32:33', 'category': 'gaming', 'sentiment': 0.81, 'keyword_mentioned': 'game', 'message_length': 34}
2025-09-25 11:33:08 | INFO | Calling SQLite insert_message() with:
2025-09-25 11:33:08 | INFO | message={'message': 'I just loved game! It was amazing.', 'author': 'Alice', 'timestamp': '2025-09-25 11:32:33', 'category': 'gaming', 'sentiment': 0.81, 'keyword_mentioned': 'game', 'message_length': 34}
2025-09-25 11:33:08 | INFO | db_path=WindowsPath('C:/Users/USER/Documents/buzzline-05-anjana/data/buzz.sqlite')
2025-09-25 11:33:08 | INFO | Inserted one message into the database.
2025-09-25 11:33:08 | INFO | Processed message: {'message': 'I just saw travel! It was weird.', 'author': 'Alice', 'timestamp': '2025-09-25 11:32:38', 'category': 'travel', 'sentiment': 0.55, 'keyword_mentioned': 'travel', 'message_length': 32}
2025-09-25 11:33:08 | INFO | Calling SQLite insert_message() with:
2025-09-25 11:33:08 | INFO | message={'message': 'I just saw travel! It was weird.', 'author': 'Alice', 'timestamp': '2025-09-25 11:32:38', 'category': 'travel', 'sentiment': 0.55, 'keyword_mentioned': 'travel', 'message_length': 32}
2025-09-25 11:33:08 | INFO | db_path=WindowsPath('C:/Users/USER/Documents/buzzline-05-anjana/data/buzz.sqlite')
2025-09-25 11:33:08 | INFO | Inserted one message into the database.
2025-09-25 11:33:08 | INFO | Processed message: {'message': 'I just found a movie! It was weird.', 'author': 'Bob', 'timestamp': '2025-09-25 11:32:43', 'category': 'entertainment', 'sentiment': 1.0, 'keyword_mentioned': 'movie', 'message_length': 35}
2025-09-25 11:33:08 | INFO | Calling SQLite insert_message() with:
2025-09-25 11:33:08 | INFO | message={'message': 'I just found a movie! It was weird.', 'author': 'Bob', 'timestamp': '2025-09-25 11:32:43', 'category': 'entertainment', 'sentiment': 1.0, 'keyword_mentioned': 'movie', 'message_length': 35}
2025-09-25 11:33:08 | INFO | db_path=WindowsPath('C:/Users/USER/Documents/buzzline-05-anjana/data/buzz.sqlite')
2025-09-25 11:33:08 | INFO | Inserted one message into the database.
2025-09-25 11:33:08 | INFO | Processed message: {'message': 'I just found recipe! It was exciting.', 'author': 'Alice', 'timestamp': '2025-09-25 11:32:48', 'category': 'food', 'sentiment': 0.44, 'keyword_mentioned': 'recipe', 'message_length': 37}
2025-09-25 11:33:08 | INFO | Calling SQLite insert_message() with:
2025-09-25 11:33:08 | INFO | message={'message': 'I just found recipe! It was exciting.', 'author': 'Alice', 'timestamp': '2025-09-25 11:32:48', 'category': 'food', 'sentiment': 0.44, 'keyword_mentioned': 'recipe', 'message_length': 37}
2025-09-25 11:33:08 | INFO | db_path=WindowsPath('C:/Users/USER/Documents/buzzline-05-anjana/data/buzz.sqlite')
2025-09-25 11:33:08 | INFO | Inserted one message into the database.
2025-09-25 11:33:08 | INFO | Processed message: {'message': 'I just found an app! It was amazing.', 'author': 'Charlie', 'timestamp': '2025-09-25 11:32:53', 'category': 'other', 'sentiment': 0.28, 'keyword_mentioned': 'other', 'message_length': 36}
2025-09-25 11:33:08 | INFO | Calling SQLite insert_message() with:
2025-09-25 11:33:08 | INFO | message={'message': 'I just found an app! It was amazing.', 'author': 'Charlie', 'timestamp': '2025-09-25 11:32:53', 'category': 'other', 'sentiment': 0.28, 'keyword_mentioned': 'other', 'message_length': 36}
2025-09-25 11:33:08 | INFO | db_path=WindowsPath('C:/Users/USER/Documents/buzzline-05-anjana/data/buzz.sqlite')
2025-09-25 11:33:08 | INFO | Inserted one message into the database.
2025-09-25 11:33:08 | INFO | Processed message: {'message': 'I just shared a meme! It was exciting.', 'author': 'Bob', 'timestamp': '2025-09-25 11:32:58', 'category': 'humor', 'sentiment': 0.83, 'keyword_mentioned': 'meme', 'message_length': 38}
2025-09-25 11:33:08 | INFO | Calling SQLite insert_message() with:
2025-09-25 11:33:08 | INFO | message={'message': 'I just shared a meme! It was exciting.', 'author': 'Bob', 'timestamp': '2025-09-25 11:32:58', 'category': 'humor', 'sentiment': 0.83, 'keyword_mentioned': 'meme', 'message_length': 38}
2025-09-25 11:33:08 | INFO | db_path=WindowsPath('C:/Users/USER/Documents/buzzline-05-anjana/data/buzz.sqlite')
2025-09-25 11:33:08 | INFO | Inserted one message into the database.
2025-09-25 11:33:08 | INFO | Processed message: {'message': 'I just shared game! It was boring.', 'author': 'Bob', 'timestamp': '2025-09-25 11:33:03', 'category': 'gaming', 'sentiment': 0.97, 'keyword_mentioned': 'game', 'message_length': 34}
2025-09-25 11:33:08 | INFO | Calling SQLite insert_message() with:
2025-09-25 11:33:08 | INFO | message={'message': 'I just shared game! It was boring.', 'author': 'Bob', 'timestamp': '2025-09-25 11:33:03', 'category': 'gaming', 'sentiment': 0.97, 'keyword_mentioned': 'game', 'message_length': 34}
2025-09-25 11:33:08 | INFO | db_path=WindowsPath('C:/Users/USER/Documents/buzzline-05-anjana/data/buzz.sqlite')
2025-09-25 11:33:08 | INFO | Inserted one message into the database.
2025-09-25 11:33:08 | INFO | Processed message: {'message': 'I just tried a trick! It was funny.', 'author': 'Charlie', 'timestamp': '2025-09-25 11:33:08', 'category': 'other', 'sentiment': 0.71, 'keyword_mentioned': 'other', 'message_length': 35}
2025-09-25 11:33:08 | INFO | Calling SQLite insert_message() with:
2025-09-25 11:33:08 | INFO | message={'message': 'I just tried a trick! It was funny.', 'author': 'Charlie', 'timestamp': '2025-09-25 11:33:08', 'category': 'other', 'sentiment': 0.71, 'keyword_mentioned': 'other', 'message_length': 35}
2025-09-25 11:33:08 | INFO | db_path=WindowsPath('C:/Users/USER/Documents/buzzline-05-anjana/data/buzz.sqlite')
2025-09-25 11:33:08 | INFO | Inserted one message into the database.
2025-09-25 11:33:08 | INFO | TRY/FINALLY: Consumer shutting down.
2025-09-25 11:33:12 | WARNING | Producer interrupted by user.
2025-09-25 11:33:12 | INFO | Producer shutting down.
2025-09-25 11:57:15 | INFO | Logging to file: logs/project_log.log
2025-09-25 11:57:15 | INFO | Log sanitization enabled, personal info removed
2025-09-25 11:57:15 | INFO | Starting Producer to run continuously.
2025-09-25 11:57:15 | INFO | Use Ctrl+C to stop.
2025-09-25 11:57:15 | INFO | MESSAGE_INTERVAL_SECONDS: 5
2025-09-25 11:57:15 | INFO | BUZZ_TOPIC: buzzline
